# Conjunto de retos de factorizacio'n.
# Cada linea describe un reto con la siguiente estructura:
# t, n.
# donde,
# 	 t <entero>: Taman~o del problema (en bits)
# 	 n <entero>: nu'mero a factorizar
#
040, 377671213147
040, 601800079117
040, 867959933359
040, 920459505491
040, 409153121431
040, 742032714463
040, 512984301707
040, 601525344461
040, 430872253997
040, 475029222919
040, 356159076401
040, 768456929017
040, 669291727187
040, 732680739067
040, 625853270869
040, 449071818539
040, 382309761661
040, 400716858127
040, 525677325253
040, 376553569493
040, 544893691021
040, 361026963221
040, 353142699719
040, 868740710879
040, 954249651703
040, 610399629157
040, 676404532631
040, 500011943699
040, 443046905387
040, 482349732881
040, 621449095963
040, 493794472811
040, 820203967823
040, 764354997053
040, 893613076333
040, 914547159797
040, 519596661733
040, 346802956289
040, 616932525127
040, 417443308483
040, 649519207373
040, 722917509091
040, 643038511337
040, 569116671377
040, 676799297173
040, 600724261031
040, 577467156041
040, 487026714137
040, 806876161417
040, 477981629413
040, 457797370841
040, 535757699629
040, 644230519003
040, 546324741089
040, 755114582333
040, 440258998211
040, 944756045711
040, 419543482063
040, 1057480263611
040, 567169530553
040, 689002134251
040, 860708202197
040, 607293907673
040, 1036129452961
040, 713044034603
040, 488096490767
040, 678349098979
040, 532552537129
040, 623342211061
040, 1082298018169
040, 750168480247
040, 370111401239
040, 402057037237
040, 552923567389
040, 618944330083
040, 671596328101
040, 682743832201
040, 399922373167
040, 517504041577
040, 623126826737
040, 316294447633
040, 681681909863
040, 485705521909
040, 791862721159
040, 381133066177
040, 725033412659
040, 1010988386477
040, 443645322947
040, 403910571049
040, 589276200307
040, 422747359273
040, 623481987361
040, 454881901261
040, 699525356143
040, 522830046419
040, 682371692999
040, 698678621653
040, 430545493349
040, 298164169517
040, 543390605413
#
044, 6442083696299
044, 8360288238221
044, 11883042983473
044, 8217665999869
044, 12760008999343
044, 8955535081481
044, 8546717761649
044, 9071137183877
044, 10828884739427
044, 13387091167309
044, 8370759148469
044, 13276294759591
044, 14315001047153
044, 10079438668037
044, 13551650328127
044, 5080362852599
044, 7460451118829
044, 7782587557793
044, 5874814940081
044, 15449416128823
044, 9326389987919
044, 5863948417753
044, 5705521310477
044, 6078615202241
044, 16416996230797
044, 10024520110679
044, 5334788839637
044, 9581474429953
044, 7057825518673
044, 9952011585559
044, 14699435693479
044, 8517712926337
044, 9070518191677
044, 7377186533741
044, 9934913337889
044, 12478826081173
044, 9550770963053
044, 14163593872237
044, 10573131319507
044, 11539157055401
044, 13876729589539
044, 5887468499333
044, 8742493029427
044, 8358541026349
044, 14514669279127
044, 11057394782783
044, 9000454112761
044, 7679556399041
044, 15861417326357
044, 9134444020717
044, 9689631981217
044, 9999599000497
044, 8401313099131
044, 8826808042457
044, 9270427613963
044, 15602102269279
044, 6203988134501
044, 6516226495871
044, 8560657255793
044, 12855093694301
044, 8916846812197
044, 9714889662521
044, 12701621854147
044, 7157353902143
044, 9956404039159
044, 10723526464279
044, 7703903015507
044, 10160347319021
044, 10505202095573
044, 11548877435371
044, 7571091139883
044, 9832224121981
044, 9842835119809
044, 7959751386581
044, 8892838490563
044, 10766498490463
044, 15367335732131
044, 7356817546487
044, 16458651904733
044, 16171526722097
044, 11408286184103
044, 7337760508097
044, 8002243113433
044, 6373456120699
044, 11184969562751
044, 6328775620763
044, 11655832536067
044, 14381604026827
044, 6553243374809
044, 10560956608463
044, 9332997857149
044, 12947419514717
044, 8590422260561
044, 8885089097393
044, 8673734078519
044, 6322752212927
044, 5121667968959
044, 9321849495877
044, 8167563128279
044, 11339831114723
#
048, 123975450079939
048, 210589233472859
048, 161041534559617
048, 242275685505131
048, 185984743177043
048, 220378519054019
048, 203170578291001
048, 248229087694283
048, 172679382418831
048, 198473007939257
048, 161198113423247
048, 90567135152873
048, 151402027696967
048, 95065039566163
048, 164194286379601
048, 110697002419747
048, 188860803729893
048, 199775280231311
048, 191397503364919
048, 222880753478569
048, 165235327279483
048, 105853389526667
048, 153099801278719
048, 155641964545681
048, 111831447624833
048, 115298630979349
048, 152283183247453
048, 183849124323719
048, 144980588205587
048, 187185113018009
048, 144650561153957
048, 130649900682949
048, 120905988633967
048, 76108591076839
048, 192772073485913
048, 229396425728893
048, 131025382079881
048, 159584932182409
048, 149449967430487
048, 162365722960123
048, 210646273383517
048, 217861257532727
048, 131187071965127
048, 94532686595923
048, 187588416035567
048, 163615379438207
048, 138233993687203
048, 228769111522607
048, 86538187239893
048, 202071421328411
048, 118163458190923
048, 167017730640139
048, 129736955464573
048, 120378137589341
048, 227046431741419
048, 121774253088001
048, 145225521548747
048, 184569066985571
048, 150340145429833
048, 120000875284457
048, 162492527779327
048, 146355297740039
048, 123149119957249
048, 232026534241457
048, 110830032854509
048, 148452151970491
048, 143068379024833
048, 82939275420307
048, 111079712151439
048, 237208144083137
048, 170364937442387
048, 105536455084901
048, 166503458265401
048, 166105848016907
048, 181457885012857
048, 125575981644301
048, 105694530889487
048, 84294130531361
048, 187926733416283
048, 134085445569421
048, 107283933922489
048, 173612483477707
048, 96898705643303
048, 146996678704483
048, 259276579644503
048, 115395338648927
048, 118482623783131
048, 107182653406307
048, 95642816913131
048, 159983380145041
048, 110571322751453
048, 185757783327967
048, 232351042682039
048, 141238499914363
048, 109444429948823
048, 245994912591931
048, 219710046197321
048, 183046928777369
048, 114241704354149
048, 207849029077861
#
052, 2993977678096709
052, 4082227367923429
052, 1571061068899373
052, 3552023938731617
052, 2156209180798027
052, 1776607767390679
052, 1746321356886941
052, 2200099093333327
052, 1723410969150617
052, 2613920051719829
052, 1340899490447233
052, 4018042931104567
052, 1978295671375259
052, 3271965833951761
052, 2558475914340023
052, 3447880723270681
052, 1660242600753197
052, 2677163204759741
052, 3374120503895863
052, 1724851785566159
052, 3299667908762333
052, 1546551085718417
052, 3334363648351091
052, 2402737682474551
052, 3846126539800997
052, 2344673146340599
052, 2358858055365661
052, 2607072594832639
052, 3363046375343969
052, 4166457590602949
052, 3182639264438519
052, 1351455645782119
052, 2766092274418441
052, 1921586460806849
052, 1742847718584431
052, 1996152295185263
052, 2280448660940893
052, 3475565081449663
052, 3276786881207657
052, 2499758935364099
052, 3307958874162499
052, 1941391247655269
052, 1681818623583019
052, 3199498313820673
052, 2461716652696267
052, 3560292510106523
052, 2148848266440763
052, 2177722666947833
052, 1462101109833781
052, 3494140173742247
052, 1476600492030641
052, 3788160968938111
052, 3261151355363479
052, 2588869692100711
052, 3382690389553399
052, 1872932150543617
052, 1346326427431709
052, 2499005125156559
052, 2851649119568653
052, 2429989173695959
052, 3010057532273353
052, 1985641632277949
052, 2735041974432571
052, 2107591827464933
052, 2341479472652561
052, 3019505049274447
052, 3801006196235371
052, 1246146981605819
052, 2300259664134659
052, 3001366311914381
052, 2901601984304873
052, 1541650175880323
052, 1469074423237909
052, 1817938996947377
052, 3342343225932163
052, 2891954945191853
052, 2166499234539709
052, 2911368675560927
052, 2825712492992887
052, 3250573876305433
052, 1617900164700359
052, 2580551403444353
052, 3080811490650653
052, 2204947605063493
052, 2269355769170969
052, 2105090506789351
052, 3297544916526821
052, 1330046734647107
052, 2110007914369513
052, 2963288261431231
052, 2724689620610219
052, 3493717061073647
052, 2671999163728703
052, 2737961499020999
